福建省古田县程久红粬有限公司,本公司现申请了一项发明“一种红曲霉培养基以及使用该培养基的红曲霉制备工艺”和八个实用型专利，目前荣获各种奖项： 2015.12宁德市知名商标 2016.02 被评为2014-2015年度“守合同重信用企业” 2016.2 中共古田县委古田县人民政府颁发的“先进单位”荣誉称号 2019.5 “醉”美红曲酒优质企业 2019.9 福建省红曲酒商会颁发的“理事单位”,红曲米(颗粒状)，RED YEAST RICE，红曲米(颗粒状)，RED YEAST RICE，红曲粉，RED FERMENTED RICE，红曲粉，RED FEMENTED RICE，红曲米，Red yeast rice，红曲米(粉末状)，RED FEMENTED RICE，红曲米，Red yeast rice，红曲米，RED YEAST RICE，红曲米（粉末状），RED FEMENTED RICE，红曲粉，Red Femented Rice
青岛松本食品有限公司,company not found
广西福赛食品添加剂有限公司,广西福赛食品添加剂有限公司位于广西壮族自治区首府南宁市武鸣区-广西东盟经济技术开发区武华大道19号铭基工业园内。 广西福赛食品添加剂有限公司是集技术研发、专业生产为一体的食品添加剂生产销售型股份制企业，产品主要有蔗糖脂肪酸酯、聚二甲基硅氧烷及乳液、复配消泡剂、复配乳化剂四类产品二十多个型号；产品生产技术先进，工艺成熟，符合国家标准。 现有年产3000吨蔗糖脂肪酸酯生产线、年产1600吨消泡剂生产线、年产复配乳化剂3000吨生产线。公司产品检测设备齐全，已取得食品添加剂生产许可证，通过了ISO9001质量管理体系认证。,聚二甲基硅氧烷乳液，polydimethylsiloxane and emulsion，蔗糖脂肪酸酯，SUGAR ESTERS，聚二甲基硅氧烷乳液，Poly two methyl siloxane emulsion，消泡剂，Defoamer，复配消泡剂，Compound defoamer，复配乳化剂，compound emulsifier，蔗糖脂肪酸酯，Sugar Esters，复配乳化稳定剂，Compound emulsifier，蔗糖脂肪酸酯，Sugar Esters
安徽丰乐香料有限责任公司,公司拥有天然薄荷脑、薄荷素油、椒样薄荷油、留兰香油等天然香料产品生产线，薄荷系列产品年产能3500吨以上；拥有凉味剂系列合成香料产品生产线，合成凉味剂产品年产能50吨以上；拥有国内领先水平的加工设备、检测设备，工艺水平、检验检测能力行业先进。,天然薄荷脑，MENTHOL，姜油，GINGER OIL，天然椒样薄荷油，Natural Mentha Piperita Oil，凉味剂，WS-23，WS-3，薄荷脑，MENTHOL CRYSTAL，合成凉味剂，Cooling Agent，椒样薄荷油，MENTHA PIPERITA OIL，蒜油，GARLIC OIL，天然留兰香油，Natural Spearmint oil，天然薄荷脑，Natural Menthol Crystal，天然薄荷脑，MENTHOL，留兰香油，SPEARMINT OIL，天然薄荷素油，Natural Peppermint oil，薄荷素油，PEPPERMINT OIL
绥化金龙油脂有限责任公司,绥化金龙油脂有限责任公司原厂建于1982年，公司成立于2001年9月，占地面积9.0万平方米，资产总额近1.5亿元，拥有绿色大豆种植基地、专业粮食购、储、运设施，高、低温油脂浸出生产线、大豆分离蛋白生产线、大豆浓缩蛋白生产线、大豆膳食纤维生产线等，并且厂内自有铁路专用线，可以直接装运国际国内铁路车厢。是一个拥有完整的从大豆种植到加工、仓储、运输的产业链的集团化企业。,大豆分离蛋白，Soy protein isolate，大豆分离蛋白，Soy protein isolate，大豆膳食纤维，soy dietary fiber，大豆分离蛋白，Isolated Soy Protein，大豆膳食纤维，soy dietary fiber，大豆分离蛋白，Isolated Soy Protein，大豆分离蛋白，Isolated Soy Protein
辉贺国际贸易（广州）有限公司,辉贺国际贸易（广州）有限公司是美国杰尼尔生物科技公司在中国的办事处，专业致力于天然食品配料，食品添加剂等销售与服务。 公司提供天然，完美和可持续生产的天然风味及原料解决方案，来改善食品，创造价值。 主要产品包括：天然酶解芝士浓缩物，天然酶解奶油和黄油浓缩物，天然酶解植物基浓缩物等。,天然浓缩酶改性奶酪EMC，Natural Flavors
西安小草植物科技有限责任公司,西安市小草植物科技有限责任公司成立于2004年，其中技术总工陈冲老师是行业开创人，先行者。享受国务院专家特殊津贴，参与植物化工企业30余家，开发研究新产品，新工艺，新药源50余项，著有《植物化工工艺学》《中药提取物鉴别与质量标准参考》等书籍，研究开发的产品有：天然紫杉醇、刺五加，三尖杉酯碱，鬼臼素、青蒿素、青藤碱、小檗胺、水杨甙、贯叶连翘等上百个产品。工厂位于西安市周至县集贤工业区，办公室位于西安高新区，是一家具有进出口权的技术型民营企业。,洛神花纤维，Roselle fibre，植物提取物，Plant Extract，决明子提取物，cassia seed
沧州鼎浩食品有限公司,沧州鼎浩食品有限公司是以驰名中外的沧州金丝小枣为原料进行各类果蔬粉的加工，集研发、生产、营销、服务于一体的有限责任公司。现果蔬粉主要有红枣粉（粒）、山楂粉、枸杞粉、南瓜粉、桂圆粉、红枣片等。 　　　公司已通过SC认证，在本行业有着良好的信誉和口碑。公司拥有先进的生产设备和一流的研发实力，所有产品采用本地优质原料加工而成，最大限度保留了产品的营养成分，口味纯正， 健康营养。公司始终以“诚实守信，质量至上”作为企业发展的根本，以“健康、营养、天然”作为企业发展的理念。,红枣粉，Red Date powder
山西杨一斋天然植物开发有限责任公司,公司简介 山西杨一斋天然植物开发有限责任公司成立于1999年，是集科工贸为一体的国家级高新技术企业，专业从事植物香辛料的有效成分萃取、研发、生产、应用和推广，服务于广大食品行业调香增味。 公司产品有香辛料调味汁、香辛调味膏、香辛调味油三个系列产品，广泛应用于肉制品、料酒、酱油、醋、及饺子、包子馅调味、餐饮配料、火锅调味料。,料酒专用香辛料，Spices for cooking wine，料酒专用香辛料，Spices for cooking wine，料酒专用香辛料，Spices for cooking wine
广东东泽食品科技有限公司,广东东泽食品科技有限公司成立于2013年，是一家集产品研发、生产和销售于一体的高成长型科技企业。公司坚持为客户提供安全、美味、健康、营养的食品原料，专业生产芝士、酸奶、焦糖、炼乳、奶油、咸蛋黄系列风味产品，同时提供产品风味产品开发整体解决方案。,马奶粉，Ma milk powder，酸奶粉/酱，Yogurt Powder/ Sauce，焦糖太妃粉，Caramel Toffee Powder，马奶粉，Ma milk powder，芝士粉 酱，Cheese Powder Sauce，咸蛋黄粉 酱，Salted Egg Yolk Powder Sauce，焦糖酱，Caramel Sauce，焦糖太妃粉，Caramel Toffee Powder，酸奶粉 酱，Yogurt Powder Sauce，芝士粉 酱，Cheese Powder Sauce，焦糖酱，Caramel Sauce，咸蛋黄粉 酱，Salted Egg Yolk Powder Sauce，奶油粉，Cream Powder，咸蛋黄粉/酱，Salted Egg Yolk Powder / Sauce，焦糖酱，Caramel sauce，奶油粉，Cream powder，奶油粉，Cream powder，焦糖酱，Caramel Sauce，炼乳粉，Condensed milk powder，奶油粉，Cream powder，炼乳粉，Condensed Milk Powder，咸蛋黄粉 酱，Salted Egg Yolk Powder Sauce，芝士粉/酱，Cheese Powder/ Sauce，马奶粉，Horse milk powder，芝士粉 酱，Cheese Powder Sauce，炼乳粉，Condensed milk powder，炼乳/炼乳粉，Condensed Milk / Condensed Milk Powder，酸奶粉 酱，Yogurt Powder Sauce，酸奶粉 酱，Yogurt Powder Sauce
沧州超晨生物科技有限公司,沧州超晨生物科技有限公司是纯天然红枣全粉，红枣碎，枸杞粉，桂圆粉，山楂粉，生姜粉，核桃蛋白粉，枸杞碎，桂圆丁，玫瑰粉，核桃油，脱衣核桃仁等药食同源功能食品工业原材料专业制造厂家。 本公司创新能力强，与多所院校合作开发新型功能食品原料，2011年发明专利 专利号：20111.010.2387.8 2014年 河北省科技型中小企业 KZX 201409080083,红枣粉，Red jujube powder，纯红枣粉，Red Date powder，红枣粉，Red jujube powder，红枣粉，Jujube powder，红枣粒，Red jujube grain，红枣粒，Red jujube grain，红枣粉，Red jujube powder
沧州垚成塑料制品有限公司,我公司专业常年生产香精香料塑料容器，欢迎来电联系，咨询！！！,塑料包装桶，Plastic packing bag，塑料包装瓶，Plastic packaging bottie，塑料包装桶，Plastic packing bag，塑料包装瓶，Plastic packaging bottie，塑料桶，Plastic Drum，塑料包装瓶，Plastic packaging bottie，塑料包装桶，Plastic packing bag，塑料包装桶，Plastic packing bag，塑料包装瓶，Plastic packaging bottie，塑料包装瓶，Plastic packaging bottie，塑料包装瓶，Plastic packaging bottie，塑料包装桶，Plastic packing bag，塑料包装桶，Plastic packing bag
南京文森宝国际贸易有限公司,南京文森宝国际贸易有限公司成立于2009年，总部位于江苏南京，仓储设立于上海，占地面积为2000多平米，一直致力于经营全球天然、合成香料，深入产地采购源头原料，保证品质、价格的优势，与美国、德国、印度、非洲、东亚等地区的多家国际先进香料公司均有合作。公司一向坚持“以品质求生存，以服务赢发展”的理念，追求公司各项业务的长久发展；发扬“坚持、专业、合作、创新”的风气，使企业的信誉度深入广大客户的心中。,"白柠檬油，Lime Oil，丁香酚，Eugenol，甜橙油，Orange Oil，D-苧烯，D Limonene，丁香叶油，Clove Oil，大茴香醛，Para Anisic Aldehyde，茴香醇，Para Anisic Alcohol，肉桂醛，Cinnamic Aldehyde，柠檬油，Lemon Oil，2,6-二甲氧基苯酚，2,6-Dimethoxy Phenol"
武汉市全丰食品原料有限公司,武汉市全丰食品原料有限公司始创于1988年，公司前身为武汉万全食用化工经营部。公司专注于食品原配料和添加剂集采分销，涉及原料市场13大领域，历经近30余年匠心耕耘，服务食品业和保健品、药业等客户，如今已成为中国最具影响力的食品原辅料供应商之一。以帮助客户成功为我们的使命和宗旨，努力成为提供安全、高效、便捷的一站式食品原配料采购和整体解决方案知名服务商，为打造中国食品绿色供应链努力前行。,果粉，juice powder，透明质酸钠，SODIUM HYALURONATE，进口果汁，Import juice，进口香精，Import essence，菊粉，Synanthrin，阿洛酮糖，Psicose，赤藓糖醇，meso-Erythritol，菌种，Aspergilusniger，食用天然色素，natural pigment，低聚木糖，Xylose oligosaccharide
高原圣果沙棘制品有限公司,公司是水利部沙棘开发管理中心所属全资子公司，创建于1987年，是沙棘中心为推动沙棘事业投资创办的国家级沙棘产业示范企业。公司总部设在北京，在北京内蒙古鄂尔多斯市建有沙棘加工厂和沙棘原料资源基地，年可处理沙棘果实2万吨。我公司先后通过了国家的食品出口卫生注册、ISO9001质量管理体系认证、HACCP食品安全体系认证、Kosher认证。开发生产三十余种沙棘系列产品，业务遍及国内外多个国家和地区，公司已成为世界上较大的优质沙棘产品供应商.,沙棘籽，Seabuckthorn Seed，沙棘果粉，Seabuckthorn Juice Powder，沙棘原汁，Seabuckthorn Juice，沙棘籽油，Seabuckthorn seed oil，沙棘油，seabuckthorn seed oil，沙棘冻果，IQF Seabuckthorn Berry
广州守溪进出口有限公司,广州守溪进出口有限公司坐落于广州市黄埔区，是一家经营进口原料的国际贸易型企业。公司秉承信誉至上、诚信经营的原则，主要经营食品添加剂（如：食品级甘油、山梨糖醇、丙二醇等）及化工原料（如硬脂酸、月桂酸等）等产品，目前已与国外多家油脂厂商达成合作关系，在源头上确保了产品的质量及货源的稳定。 守溪公司经过不断的探索和创新，努力开发新品，更加全面的满足了客户的需求，受到客户的一致好评。公司愿以的信誉、的产品、的服务竭诚为广大的客户服务。,食品级丙三醇，Food grade glycerine，食品级甘油，Food grade glycerin，食品级丙二醇，Food grade propylene glycol，食品级丙二醇，Food grade propylene glycol，食品级甘油，Food grade glycerin，食品级甘油，Food grade glycerin，食品级丙二醇，Food grade propylene glycol
大连海宝生物技术有限公司,大连海宝生物技术有限公司是一家专业从事海洋生物活性物质研发和海洋健康品生产的高新技术企业。公司实力雄厚，自成立以来吸纳了大批的生物技术专家和营养学专家，并与相关的科研院所建立了长期的科研合作关系。公司目前有4款主打产品，“海龙涎”牌鲍鱼海参海胆口服液、“卫奥开”牌海参壳聚糖胶囊、作为原料销售的褐藻糖胶粉以及“海宝”牌海藻饮料。褐藻糖胶拥有国家出口食品生产企业备案证明，获得了日本、韩国、美国等多个国家食品生产商的关注，现已成功出口日本，实现创汇；海藻饮料也已在大连地区获得消费者的广泛好评。,褐藻糖胶，Fucoidan
兰州五谷食品科技有限公司,我们是一家专业生产复配淀粉制品改良剂和面制品改良剂的厂家,拉面剂，Drawing agent，凉皮改良剂，Cold noodle improver，增筋剂，Reinforcement agent，拉面剂，Drawing agent，增筋剂，Reinforcement agent，拉面剂，Drawing agent，增筋剂，Reinforcement agent，凉皮改良剂，Cold noodle improver，凉皮改良剂，Cold noodle improver
