姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
姚晓滨,福建,泉州,福建医科大学附属第二医院,外科,骨科,副主任医师,,3.0,42,擅长颈椎病、腰椎间盘突出症、腰椎手术失败综合症、骨关节退行性关节炎的治疗。,"70,453次",2篇,42位,2位,2位,,,
俞海明,福建,泉州,福建医科大学附属第二医院,外科,骨科,副主任医师,,3.0,66,颈椎病、腰椎间盘突出、腰椎滑脱、脊柱侧弯、寰枢椎不稳、脊柱结核、脊柱创伤、脊柱肿瘤、特发性脊柱侧弯、脊柱退变性侧弯等疾病诊治；擅长腰椎退变疾病微创手术；微创腰椎融合术、微创腰椎滑脱减压复位固定术、经皮椎间孔镜治疗腰椎间盘突出症；上颈椎前后路手术，脊柱畸形矫正，脊柱肿瘤全椎体切除重建,"154,661次",4篇,66位,0位,0位,,,
叶晖,福建,泉州,福建医科大学附属第二医院,外科,骨科,副主任医师,副教授,3.0,2,脊柱外科，微创关节置换，运动医学关节镜，复杂骨折的微创治疗,"13,095次",0篇,2位,1位,1位,,,
王文怀,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,,2.9,,骨科、关节镜、关节外科、小儿骨科及手外科,,,,,,,,
方凯彬,福建,泉州,福建医科大学附属第二医院,外科,骨科,住院医师,,2.9,11,关节外科疾病等,"10,786次",0篇,11位,0位,0位,,,
王金水,福建,泉州,福建医科大学附属第二医院,外科,骨科,主任医师,,2.9,,,,,,,,,,
黄建新,福建,泉州,福建医科大学附属第二医院,外科,骨科,副主任医师,,2.9,,骨科常规手术及多种疑难手术,,,,,,,,
林晓聪,福建,泉州,福建医科大学附属第二医院,外科,骨科,主治医师,,2.8,40,关节外科与运动医学。肩关节、膝关节微创治疗。开展肩关节镜、膝关节镜等各类手术。,"34,166次",4篇,40位,32位,32位,,,
李毅宁,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主任医师,副教授,3.3,713,专注于前列腺癌、膀胱癌、肾癌等泌尿系肿瘤的全程治疗（诊断、手术、内分泌治疗、靶向治疗、化疗等），擅长于腹腔镜前列腺癌根治术、腹腔镜全膀胱根治术、腹腔镜肾癌根治术、腹腔镜保肾肾肿瘤切除术等。,"1,583,506次",10篇,713位,1位,4位,,,
穆鑫,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主治医师,,3.5,808,肾结石，输尿管结石的微创手术,"216,947次",0篇,808位,709位,718位,2,718例,550例
王加良,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主治医师,,3.4,1513,肾结石、输尿管结石、前列腺增生、血尿、包皮过长、前列腺炎、精索静脉曲张等。,"423,935次",12篇,1513位,1105位,1124位,,,
孙建国,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主任医师,副教授,3.3,9,泌尿外科常见病、多发病及少见病,"8,521次",0篇,9位,0位,0位,,,
陈宝琨,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主任医师,副教授,3.2,,泌尿系的肾、输尿管、膀胱结石和肿瘤，前列腺疾病，尿道疾病和男性科疾病,,,,,,,,
陈俊毅,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,副主任医师,副教授,3.2,45,泌尿系肿瘤（前列腺癌，肾癌，膀胱癌，肾上腺肿瘤等）微创诊治；前列腺疾病（前列腺增生、前列腺肿瘤、前列腺炎等）个体化诊治。,"54,735次",1篇,45位,39位,39位,,,
颜醒愚,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主任医师,教授,3.1,,腔内泌尿外科,,,,,,,,
庄伟,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,副主任医师,,3.1,103,肾癌、膀胱癌、前列腺癌规范诊治，和复杂肾结石微创治疗，尿源性脓毒血症救治。,"37,456次",3篇,103位,80位,80位,,,
刘为安,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主任医师,副教授,3.1,,泌尿系结石及泌尿男生殖系肿瘤的诊治,,,,,,,,
张建育,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,副主任医师,,3.1,,压力性尿失禁、OAB、神经源性膀胱等排尿功能障碍性疾病的诊断和治疗；性功能障碍与男性不育；显微镜下男科手术。,"7,368次",0篇,0位,0位,0位,,,
苏学锋,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,副主任医师,,3.1,4,对腹腔镜﹑肾镜﹑输尿管镜﹑电切镜在微创泌尿外科中的应用。,"11,948次",0篇,4位,3位,3位,,,
黄庭芳,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,副主任医师,,3.1,,前列腺肿瘤,"7,785次",0篇,0位,0位,0位,,,
高瑞林,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主治医师,,3.1,,泌尿系统肿瘤、前列腺增生、尿路结石的微创治疗。,"8,501次",0篇,0位,0位,0位,,,
陈家璧,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,副主任医师,,3.0,1,泌尿系结石等,"7,804次",0篇,1位,1位,1位,,,
李建伟,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,副主任医师,,3.0,1,小儿男性先天畸形、泌尿系结石、男科学方面疾病的诊断及治疗。,"14,841次",0篇,1位,0位,0位,,,
何清柳,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主治医师,,3.0,369,包皮过长，包茎，隐匿性阴茎，鞘膜积液，腹股沟疝，精索静脉曲张，泌尿道感染（如支原体，衣原体，淋病，梅毒等），输尿管结石，肾结石，前列腺炎，前列腺增生，男性不育症，勃起功能障碍（如射精过早，阳痿，早泄等），泌尿系肿瘤如前列腺癌（内分泌治疗，化疗，晚期合并症治疗），膀胱癌，肾癌等。,"130,295次",5篇,369位,134位,137位,,,
蔡芳震,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,副主任医师,,3.0,,泌尿外科疾病的腔内治疗及男科学诊治。,,,,,,,,
刘文彬,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主治医师,,3.0,70,前列腺炎，勃起功能障碍，早泄，泌尿系结石，泌尿系肿瘤诊治。,"2,752次",7篇,70位,2位,2位,,,
郭一泓,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主治医师,,2.8,,"1.肾结石、输尿管结石的诊治
2.膀胱癌，前列腺癌","13,537次",0篇,0位,0位,0位,,,
陈东,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,主治医师,,2.8,18,泌尿系肿瘤（肾癌、膀胱癌、前列腺癌）；泌尿系结石（肾结石、输尿管结石、膀胱结石）；泌尿系感染（膀胱炎、尿道炎、支原体、衣原体感染、淋病）；泌尿系先天疾病：肾囊肿、鞘膜积液、包皮过长、精索静脉曲张；肾上腺肿瘤；男科：前列腺增生、前列腺炎、附睾炎、睾丸炎、男性勃起功能障碍、男性弱精、少精、不育；其他：尿失禁、女性膀胱过度活动症（OAB）等泌尿外科专业疾病,"32,452次",0篇,18位,4位,4位,,,
黄思淮,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,,,2.8,,,,,,,,,,
刘维辉,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,,,2.8,,,,,,,,,,
潘振良,福建,泉州,福建医科大学附属第二医院,外科,泌尿外科,住院医师,,2.8,,性功能障碍，盆底功能障碍，小儿泌尿，前列腺疾病,314次,0篇,0位,0位,0位,,,
曾剑锋,福建,泉州,福建医科大学附属第二医院,外科,普通外科,主任医师,副教授,3.3,1555,甲状腺疾病：包括腹腔镜甲状腺切除术（腋窝、胸乳、口腔等多种入路）、甲状腺癌根治术、功能性颈淋巴结清扫术、胸骨后甲状腺切除术、甲状旁腺移植术、甲状舌管囊肿手术。 乳腺疾病：乳腺癌乳房再造手术（自体、假体）、乳腺癌前哨淋巴结活检（保腋窝功能）、保乳手术、腹腔镜男性乳房发育症手术、保留肋间臂神经乳腺癌改良根治术、非哺乳期乳腺炎及哺乳期乳腺炎的手术和保守治疗。 疝气：腹腔镜疝气手术（腹股沟疝TEP及TAPP手术、单孔腹腔镜小儿疝气手术、腹腔镜腹壁疝、造口旁疝手术）、传统疝气的无张力修补术。 消化道疾病：腹腔镜胃癌根治术、胃间质瘤切除术、腹腔镜结直肠癌根治术、腹腔镜盆腹腔肿瘤切除术、腹腔镜脾切除、腹腔镜胆囊切除术、腹腔镜小肠肿瘤切除术 腹部急腹症：腹腔镜阑尾切除术、胃穿孔修补术和各类腹部损伤、急腹症的综合诊治。 淋巴结病及体表良恶性肿瘤的综合诊疗：淋巴结活检术、各种脂肪瘤、皮脂腺瘤、纤维瘤、皮肤癌的切除手术及皮瓣形成手术。 其他：小切口大隐静脉手术、包皮包茎手术。,"1,134,617次",0篇,1555位,19位,24位,,,
陈一林,福建,泉州,福建医科大学附属第二医院,外科,普通外科,副主任医师,,3.2,,治疗胃肠良恶性疾病、腹壁疝等,,,,,,,,
叶凯,福建,泉州,福建医科大学附属第二医院,外科,普通外科,主任医师,副教授,3.2,415,擅长胃肠肿瘤的微创手术、综合治疗和规范化治疗。,"313,065次",6篇,415位,198位,207位,,,
邱成志,福建,泉州,福建医科大学附属第二医院,外科,普通外科,副主任医师,副教授,3.2,,胃肠外科及腹腔镜手术,,,,,,,,
苏志明,福建,泉州,福建医科大学附属第二医院,外科,普通外科,主任医师,副教授,3.1,,胃肠道疾病、甲状腺和乳腺疾病的外科治疗,"14,915次",0篇,0位,0位,0位,,,
郑学聪,福建,泉州,福建医科大学附属第二医院,外科,普通外科,副主任医师,,3.0,1,胃肠肝胆肿瘤，甲状腺，乳腺肿瘤，疝气等疾病的诊治,"7,080次",0篇,1位,0位,0位,,,
周志平,福建,泉州,福建医科大学附属第二医院,外科,普通外科,主任医师,,3.0,1,小儿消化道畸形，甲状腺及乳腺疾病,"25,715次",0篇,1位,0位,0位,,,
张茹斌,福建,泉州,福建医科大学附属第二医院,外科,普通外科,主任医师,,3.0,,普外科常见病、多发病的诊治，普外科肿瘤的诊治，如胃癌根治术、结肠癌根治术、直肠癌根治术、甲状腺癌及乳腺癌根治术。乳腺疾病的诊治，如乳头溢液、乳腺纤维囊性增生病、乳管内乳头状瘤、乳腺纤维腺瘤、乳腺恶性肿瘤和肠内、外营养的研究,,,,,,,,
冯文都,福建,泉州,福建医科大学附属第二医院,外科,普通外科,住院医师,,2.9,,普外科常见疾病的诊治,"4,937次",0篇,0位,0位,0位,,,
王长庭,福建,泉州,福建医科大学附属第二医院,外科,普通外科,副主任医师,,2.9,,擅长胃肠外科的腹腔镜微创手术。,,,,,,,,
王朝阳,福建,泉州,福建医科大学附属第二医院,外科,普通外科,副主任医师,,2.9,,各种先天性畸形、瘢痕畸形、创作畸形、体表肿瘤、乳房疾病等诊疗及美容外科,,,,,,,,
黄景山,福建,泉州,福建医科大学附属第二医院,外科,普通外科,副主任医师,,2.9,,腹腔镜外科，甲状腺、乳腺、胃肠道肿瘤,,,,,,,,
王春晓,福建,泉州,福建医科大学附属第二医院,外科,普通外科,主治医师,,2.9,2,消化道肿瘤,"10,487次",0篇,2位,2位,2位,,,
王劲松,福建,泉州,福建医科大学附属第二医院,外科,普通外科,副主任医师,,2.9,,乳腺外科、甲状腺外科、疝外科诊治，胃癌、大肠癌的早期诊断、手术及综合治疗,,,,,,,,
洪天福,福建,泉州,福建医科大学附属第二医院,外科,普通外科,主任医师,,2.9,,,,,,,,,,
洪钟时,福建,泉州,福建医科大学附属第二医院,外科,普通外科,住院医师,,2.8,,普外科常见疾病的诊治，包括甲状腺乳腺外科、急腹症外科等,"11,242次",0篇,0位,0位,0位,,,
陈少坚,福建,泉州,福建医科大学附属第二医院,外科,普通外科,主治医师,,2.8,,,"1,355次",0篇,0位,0位,0位,,,
李子奈,福建,泉州,福建医科大学附属第二医院,外科,普通外科,,,2.7,,,,,,,,,,
王文洁,福建,泉州,福建医科大学附属第二医院,外科,普通外科,,,2.7,,,,,,,,,,
廖政戎,福建,泉州,福建医科大学附属第二医院,外科,普通外科,住院医师,,2.7,,肝肿瘤、胆石症等,,,,,,,,
胡伟鹏,福建,泉州,福建医科大学附属第二医院,外科,神经外科,主任医师,教授,3.3,,重型颅脑损伤、脑肿瘤、椎管内肿瘤、脑血管疾病（动脉瘤、动静脉畸形、动静脉瘘、外伤性颈内动脉海绵窦瘘、颈动脉及颅内动脉狭窄等）的诊断治疗,,,,,,,,
陈祥荣,福建,泉州,福建医科大学附属第二医院,外科,神经外科,副主任医师,,3.3,,颅底肿瘤和出血性脑卒中的显微和内镜手术，倡导经鼻中隔入路和扩大入路假包膜外切除垂体瘤和鞍区肿瘤。,,,,,,,,
邱伟智,福建,泉州,福建医科大学附属第二医院,外科,神经外科,副主任医师,,3.2,,脑出血、垂体瘤、脑室肿瘤、脑积水、蛛网膜囊肿等疾病的神经内镜微创手术治疗。,,,,,,,,
陈峻严,福建,泉州,福建医科大学附属第二医院,外科,神经外科,主任医师,副教授,3.2,,颅脑损伤及颅外并发症,,,,,,,,
杨福兴,福建,泉州,福建医科大学附属第二医院,外科,神经外科,副主任医师,,3.2,,治疗帕金森病等功能神经外科疾病,,,,,,,,
骆良钦,福建,泉州,福建医科大学附属第二医院,外科,神经外科,主任医师,副教授,3.2,,颅内肿瘤、椎管肿瘤、脑血管病、颅脑外伤的诊断及治疗,,,,,,,,
李亚松,福建,泉州,福建医科大学附属第二医院,外科,神经外科,副主任医师,副教授,3.1,,对于颅内肿瘤、脑血管病及颅脑损伤等疾病的诊治,,,,,,,,
余茂清,福建,泉州,福建医科大学附属第二医院,外科,神经外科,主任医师,,3.1,,脑外伤，脑肿瘤，脑血管病及椎管肿瘤的诊断及治疗,,,,,,,,
蔡志谋,福建,泉州,福建医科大学附属第二医院,外科,神经外科,主任医师,,3.1,2,颅脑损伤、高血压性脑出血、颅内肿瘤、椎管内肿瘤的诊断与治疗，以重型颅脑损伤的抢救尤为专长,"8,588次",1篇,2位,0位,0位,,,
杨波,福建,泉州,福建医科大学附属第二医院,外科,神经外科,主任医师,副教授,3.0,,颅脑损伤及脑肿瘤的诊断和治疗,,,,,,,,
杨振铭,福建,泉州,福建医科大学附属第二医院,外科,神经外科,主任医师,,3.0,,重型颅脑外伤的抢救、外伤性脑梗塞、颅脑外伤与机械通气、颅脑外伤后医院感染、高血压脑出血、三叉神经痛、颅内肿瘤、椎管内肿瘤、脑AVM出血的治疗等,,,,,,,,
黄金钟,福建,泉州,福建医科大学附属第二医院,外科,神经外科,副主任医师,,3.0,,脑外伤、脑肿瘤、脑血管病及椎管肿瘤的诊断及治疗,,,,,,,,
高宏志,福建,泉州,福建医科大学附属第二医院,外科,神经外科,副主任医师,,3.0,,颅脑创伤及脑血管病的诊断及治疗，癫痫的诊治及遗传学背景分析，肿瘤靶向治疗相关分子诊断等技术的临床应用。,,,,,,,,
王佳音,福建,泉州,福建医科大学附属第二医院,外科,神经外科,主治医师,助教,2.9,561,重型、特重型颅脑损伤、脑血管意外、常见脑肿瘤救治,"434,823次",0篇,561位,57位,59位,,,
欧阳世杰,福建,泉州,福建医科大学附属第二医院,外科,神经外科,主任医师,,2.9,,,,,,,,,,
徐朝阳,福建,泉州,福建医科大学附属第二医院,外科,神经外科,主任医师,,2.9,,脑肿瘤，脑卒中，癫痫，脑积水，椎管肿瘤及颅脑外伤的诊治。,,,,,,,,
黄天造,福建,泉州,福建医科大学附属第二医院,外科,神经外科,副主任医师,,2.8,,颅脑损伤、脑脊髓血管性疾病、颅内肿瘤、椎管肿瘤等疾病的诊断治疗。,,,,,,,,
蔡风景,福建,泉州,福建医科大学附属第二医院,外科,神经外科,副主任医师,,2.8,,脑外伤急危重症的诊治及神经系统肿瘤的诊治。,,,,,,,,
高延磊,福建,泉州,福建医科大学附属第二医院,外科,神经外科,住院医师,助教,2.8,215,外伤，出血，肿瘤,"166,944次",0篇,215位,70位,74位,,,
刘楚彬,福建,泉州,福建医科大学附属第二医院,外科,神经外科,住院医师,,2.8,12,脑出血、脑外伤、脑血管疾病等,,5篇,0位,0位,0位,,,
杨建胜,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,主任医师,副教授,3.3,10,"1、各种胸、腹主动脉瘤及周围动脉瘤，动脉硬化闭塞症，血栓闭塞性脉管炎，糖尿病周围血管病变，浅静脉曲张、深静脉血栓形成、动静脉瘘、血管瘤等血管疾病的介入和手术治疗。
2、各类胸腔微创手术，包括胸腔镜治疗肺癌、食管癌、贲门失缓症、各类纵隔肿瘤、肺大疱、手足多汗症、漏斗胸等","56,400次",4篇,10位,0位,0位,,,
刘玳瑄,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,主任医师,副教授,3.2,,普胸、心脏、血管外科,,,,,,,,
吴朝晖,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,副主任医师,讲师,3.0,9,肺癌、食管癌的综合治疗，肺部良性肿瘤、纵隔肿瘤、气胸、肺大疱、手足多汗症、漏斗胸的微创治疗，下肢深静脉血栓、下肢动脉硬化闭塞等周围血管的介入治疗,"42,725次",2篇,9位,0位,0位,,,
唐沧海,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,主任医师,副教授,3.0,,,,,,,,,,
蔡旭东,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,副主任医师,,2.9,,胸外科疾病的微创手术治疗，严重胸部外伤的抢救治疗，周围血管疾病的治疗，血管外科腔内治疗,,,,,,,,
陈炳基,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,主治医师,,2.8,,血管外科疾病，主动脉夹层、动脉瘤、下肢静脉血栓、下肢动脉疾病、大隐静脉曲张、胸腹主动脉瘤等,"4,831次",0篇,0位,0位,0位,,,
林善昌,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,,,2.8,,胸心血管外科疾病的手术治疗、围术期处理，在重症治疗及微创手术方面有丰富经验，治疗疾病包括：1、普胸疾病，如肺癌、食管癌、纵膈肿瘤、重症肌无力、手汗症、肺大疱、胸外伤、血气胸等；2、心脏大血管疾病，如心脏瓣膜病、冠心病、先心病、主动脉夹层动脉瘤、心脏肿瘤、感染性心内膜炎等。,,,,,,,,
陈卢峰,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,,,2.8,,,,,,,,,,
江文坛,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,,,2.8,,,,,,,,,,
李冬霖,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,,,2.8,,,,,,,,,,
李荣宾,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,,,2.8,,,,,,,,,,
林良安,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,,,2.8,,,,,,,,,,
林贤宾,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,,,2.8,,,,,,,,,,
苏昭垦,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,,,2.8,,,,,,,,,,
吴佳云,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,,,2.8,,,,,,,,,,
吴敬阳,福建,泉州,福建医科大学附属第二医院,外科,胸心血管外科,,,2.8,,,,,,,,,,
李新丰,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,主任医师,教授,3.2,,原发性肝癌的综合治疗和肝胆疾病的微创外科治疗,,,,,,,,
叶超平,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,主任医师,教授,3.2,,普通外科和肝胆外科,,,,,,,,
魏剑锋,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,主任医师,副教授,3.2,,肝胆胰脾疾病及普遍外科,"20,521次",0篇,0位,0位,0位,,,
李承宗,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,副主任医师,,3.2,,应用十二指肠镜、腹腔镜、胆道镜及经口胆胰子镜等各种内镜诊治胆系、胰腺、肝脏疾病，尤其是经内镜微创治疗肝内外胆管结石（ERCP、PTCS）、胆管狭窄，以及胆胰肿瘤姑息性胆胰管的内支架引流等。,,,,,,,,
王伟,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,副主任医师,副教授,3.1,,肝胆胰疾病的外科诊治，胆道外科的微创治疗，以及超声介导下粒子植入治疗肿瘤,,,,,,,,
刘逢生,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,主任医师,副教授,3.1,,微创外科手术治疗，肝癌，腺癌综合治疗，直肠癌保肛治疗，腹外疝多种无张力修复法,,,,,,,,
王高雄,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,副主任医师,副教授,3.0,,原发性肝癌的综合治疗、射频消融治疗、耐药研究、门脉高压症的外科治疗、复杂性肝胆管结石的外科治疗、肝门部胆管癌的外科手术治疗、胰腺肿瘤的手术治疗、肝脾外伤的非手术治疗、胆道镜及ERCP、腹腔镜在肝胆外科中的应用、胆管狭窄的外科治疗,,,,,,,,
王艳军,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,主治医师,,3.0,,肝癌，胆结石，胰腺疾病的诊治。,,0篇,0位,0位,0位,,,
王文清,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,副主任医师,,2.9,,原发性肝癌手术治疗、射频治疗、无水酒精注射治疗，肝癌的综合治疗、胆道系统疾病,,,,,,,,
黄天从,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,副主任医师,,2.9,,肝胆外科疾病，肝胆肿瘤治疗,,,,,,,,
洪本祖,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,副主任医师,,2.8,,肝胆外科疾病及普外科肿瘤的临床诊断与治疗，腹腔镜外科手术及胆道镜的临床运用,,,,,,,,
陈凌岩,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,副主任医师,,2.8,,,,,,,,,,
潘隽永,福建,泉州,福建医科大学附属第二医院,外科,肝胆外科,住院医师,,2.7,4,胆囊结石，胆囊炎，肝脏恶性肿瘤，肝硬化门静脉高压症,,3篇,4位,3位,3位,,,
吴文艺,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,主任医师,副教授,3.2,,头颈部肿瘤、乳腺肿瘤的诊治及创面修复，特别是甲状腺、乳腺、腮腺肿瘤的诊治、乳腺癌手术，尤其是保留甲状旁腺的双侧甲状腺全切术、沿下颌缘支逆向解剖面神经腮腺肿瘤切除术、保乳术、前哨淋巴结活检术及一期或二期乳房再造，各种乳腺肿瘤的整形与重建手术。,,,,,,,,
林海鹏,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,副主任医师,,3.2,,治疗普通外科常见病、多发病,,,,,,,,
许双塔,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,主任医师,副教授,3.2,165,"擅长以下方面乳腺外科手术
1 规范的国际同步乳腺癌综合治疗，包括手术、化疗、内分泌治疗和靶向药物治疗；
2 乳腺表面“无痕”的肿块（结节）微无创精准切除手术；
3 乳房表面“无痕”的副乳腺手术；
4 脂肪移植隆乳、假体隆乳及假体置换乳房重建手术；
5 哺乳期乳腺炎、乳腺脓肿的微无创治疗；
6 非哺乳期乳腺炎性疾病的微无创治疗；
7不可触及的乳腺微小病灶微创精准手术；
8男性乳房发育的微创手术；
9成簇钙化灶的精准定位和微创手术；
10乳头溢液溢血导管病变系统精准切除；
11 乳腺癌保留乳房的根治性手术；
12乳腺癌根治基础上的同步乳房重建修复整形手术。
13非溶脂腔镜下胸前“无疤痕”乳腺癌保乳根治手术；
14非溶脂腔镜下双染法“无疤痕”乳腺前哨淋巴结活检手术；

擅长以下方面甲状腺外科手术
1：规范化甲状腺癌手术治疗
2：多功能保留的甲状腺癌淋巴结清扫手术
3：颈部无疤痕的甲状腺外科微无创手术
4：甲状腺结节的射频消融、微波消融手术
5：超声引导下甲状腺结节细针穿刺术
6：甲状腺术中神经监测技术
7：甲状旁腺肿瘤的微无创手术","269,902次",10篇,165位,66位,68位,,,
施清泉,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,主任医师,副教授,3.1,50,乳腺癌的筛检、诊断和以外科手术为主的综合治疗以及乳房良性疾病的诊治。,"109,240次",0篇,50位,16位,16位,,,
吴鑫泉,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,副主任医师,讲师,3.0,157,"乳腺领域：乳腺癌保乳手术，乳腺癌根治+乳房再造、乳腺癌改良根治手术、前哨淋巴结活检替代腋清扫手术、乳腺肿物微创旋切（mammotome）等手术
甲状腺领域：各种甲状腺开放及腔镜微创手术。尿毒症继发甲状旁腺功能亢进的手术治疗（切除+自体移植）。","197,835次",10篇,157位,17位,17位,,,
余艺煌,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,主治医师,助教,2.9,77,"乳腺专科、甲状腺外科 。
乳腺增生、乳腺疼痛、乳腺结节、乳腺肿瘤、乳腺炎、乳腺癌等常见乳腺疾病； 甲状腺肿瘤、甲状腺结节、甲状腺癌等常见甲状腺外科疾病诊疗","31,999次",4篇,77位,26位,27位,,,
郑正荣,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,副主任医师,,2.9,,乳腺肿瘤及甲状腺肿瘤的规范化治疗与综合治疗。,,,,,,,,
黄贞强,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,主治医师,,2.9,1,乳腺甲状腺外科疾病的治疗。,"8,576次",0篇,1位,0位,0位,,,
程思贤,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,住院医师,,2.9,42,乳腺疾病，甲状腺疾病,"12,559次",0篇,42位,12位,12位,,,
赵清泉,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,主治医师,,2.8,,甲状腺结节、甲状腺癌、乳腺纤维腺瘤、乳腺增生症、乳腺癌的治疗。,"1,604次",0篇,0位,0位,0位,,,
曾晓珊,福建,泉州,福建医科大学附属第二医院,外科,甲状腺乳腺外科,,,2.8,,,,,,,,,,
戴章生,福建,泉州,福建医科大学附属第二医院,外科,关节与创伤骨科,主任医师,副教授,4.7,1945,髋、膝、肩、肘等关节骨病的治疗有较丰富的经验，擅长微创人工髋、膝关节的置换手术。以及各种急慢性运动损伤的治疗，特别是关节镜下的微创手术，如关节镜下重建交叉韧带，半月板缝合、成型，肩袖修补，肩关节松解等手术。专注于关节疾病、关节置换、关节周围各种严重创伤及骨折的手术与康复。,"539,323次",16篇,1945位,1412位,1447位,2,1451例,989例
王培文,福建,泉州,福建医科大学附属第二医院,外科,关节与创伤骨科,副主任医师,,3.0,,关节疾病，四肢及脊柱骨盆骨折，老年骨质疏松症等骨科疾病的规范化诊治。,,,,,,,,
张小路,福建,泉州,福建医科大学附属第二医院,外科,关节与创伤骨科,副主任医师,,2.9,,人工髋关节，膝关节置换，翻修；对关节置换微创技术，关节置换围手术期快速康复有很深造诣；,,,,,,,,
陈守勃,福建,泉州,福建医科大学附属第二医院,外科,关节与创伤骨科,副主任医师,,2.9,,,,,,,,,,
林三福,福建,泉州,福建医科大学附属第二医院,外科,关节与创伤骨科,,,2.8,,,,,,,,,,
施劲楠,福建,泉州,福建医科大学附属第二医院,外科,关节与创伤骨科,,,2.8,,,,,,,,,,
王良铭,福建,泉州,福建医科大学附属第二医院,外科,关节与创伤骨科,,,2.8,,,,,,,,,,
吴国忠,福建,泉州,福建医科大学附属第二医院,外科,关节与创伤骨科,,,2.8,,,,,,,,,,
许昊,福建,泉州,福建医科大学附属第二医院,外科,关节与创伤骨科,,,2.8,,,,,,,,,,
林树峰,福建,泉州,福建医科大学附属第二医院,外科,脊柱与创伤骨科,,,2.8,,,,,,,,,,
林小斌,福建,泉州,福建医科大学附属第二医院,外科,脊柱与创伤骨科,,,2.8,,,,,,,,,,
柳晓林,福建,泉州,福建医科大学附属第二医院,外科,脊柱与创伤骨科,,,2.8,,,,,,,,,,
