姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
冯桂建,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,副教授,3.8,1890,擅长动力疾病（贲门失驰缓，胃食管反流病，胃轻瘫）、消化道早癌（高/低级别上皮瘤变，中重度非典型增生，结肠LST）及黏膜下肿瘤（间质瘤，平滑肌瘤...）的内镜治疗（如EMR，ESD，STER，ESE，POEM、贲门缩窄术）等，幽门螺杆菌感染，食管狭窄，贲门失弛缓，功能性胃肠病（便秘）、反流性疾病。,"2,874,349次",59篇,1890位,248位,258位,3,376例,298例
苏琳,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,,3.7,533,1、非病毒性肝病，包括自身免疫性肝病，脂肪肝等诊治。2、消化道息肉、早癌以及粘膜下肿瘤的诊治。3、胃炎，溃疡病，消化不良，幽门螺杆菌感染等相关疾病，胃食管反流病，肠易激综合征等消化科常见疾病的诊治。,"74,975次",0篇,533位,186位,186位,3,203例,172例
张国艳,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,副教授,3.5,315,"1、 胃食管反流病的诊断及系统治疗。不明原因胸痛的鉴别诊断。
2、 布加氏综合征的诊断及鉴别诊断。
3、 不明原因腹水、双下肢水肿的诊断及鉴别诊断。
4、 腹胀、消化不良的诊断及治疗。
5、 胆囊结石、胆囊息肉的超声下鉴别及治疗指导。
6、 脂肪肝的规范化治疗。
7、 急性胰腺炎的康复指导、慢性胰腺炎的治疗。
8、 慢性腹泻的诊断及治疗。
9、 消化性溃疡、慢性胃炎的规范化治疗。
10、 抗幽门螺杆菌治疗。
11、 便秘的治疗。
12、 肝损伤的鉴别诊断及治疗。","116,723次",0篇,315位,166位,166位,,,
彭涛,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,讲师,3.5,359,胆总管结石，慢性胆囊炎，慢性萎缩性胃炎，慢性肠炎，幽门螺旋杆菌感染，消化性溃疡，胃食管反流病，肠易激综合症,"141,264次",12篇,359位,143位,146位,,,
王晶桐,北京,西城,北京大学人民医院,内科,消化内科,主任医师,教授,3.4,,幽门螺旋杆菌感染及其相关疾病，胃疾患，超声内镜诊断,,,,,,,,
王智峰,北京,西城,北京大学人民医院,内科,消化内科,主任医师,教授,3.4,,消化系统疾病的内镜诊断、胆系疾病的内镜介入性治疗：如胆管结石、胆管癌所致梗阻性黄疸、胆囊切除术后胆管残余结石、胆道良性狭窄、胆道外科术后胆漏、反复发作胆绞痛的 Oddi 氏括约肌功能障碍（ SOD ）、急性化脓性梗阻性胆管炎及急性胆石性胰腺炎等、 胰腺疾病的内镜介入性治疗：如胰管结石、慢性胰腺炎假性囊肿、胰腺癌所致梗阻性黄疸及胰源性腹痛等、食管胃静脉曲张出血的内镜硬化、套扎及栓塞治疗,,,,,,,,
王雪梅,北京,西城,北京大学人民医院,内科,消化内科,主任医师,副教授,3.4,139,1.消化系统常见病的诊治，包括胃食管反流，幽门螺杆菌感染，胃炎，溃疡病；2.脂肪性肝疼的诊，脂肪肝；3.胶囊内镜诊断小肠疾病,"84,951次",0篇,139位,50位,52位,2,92例,39例
尤鹏,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,,3.4,547,食管、胃肠道、肝胆胰腺常见疾病及疑难疾病的诊治；精通胃肠镜、超声内镜（EUS）、胶囊内镜、小肠镜及内镜下介入诊疗（胃肠息肉、早癌的筛查及治疗）。,"367,112次",1篇,547位,26位,31位,,,
何晋德,北京,西城,北京大学人民医院,内科,消化内科,主任医师,教授,3.4,1,消化系统疾病的诊治、胃肠镜检查、胆胰疾病的内镜治疗、腹部超声的诊断和介入治疗,"20,190次",0篇,1位,0位,0位,,,
陈宁,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,副教授,3.4,1,炎症性肠病，溃疡性结肠炎，克罗恩病、消化系统自身免疫病，超声内镜，消化内镜,"33,574次",0篇,1位,0位,0位,,,
张正,北京,西城,北京大学人民医院,内科,消化内科,主任医师,教授,3.4,,肝、胆、胰、脾及 胃肠疾病的诊治,,,,,,,,
屈汉廷,北京,西城,北京大学人民医院,内科,消化内科,主任医师,教授,3.3,,胃肠病和肝胆胰疾病；腹泻、便秘、大肠肿瘤和炎症性肠病,,,,,,,,
张黎明,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,,3.3,4,专业特长为消化道早期癌、非典型增生、消化道息肉的诊断及内镜下治疗，消化道黏膜下肿瘤的诊断及内镜下治疗，超声内镜诊断及穿刺,"1,042次",0篇,4位,0位,0位,,,
尹福英,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,副教授,3.2,,胃肠炎症，溃疡,,,,,,,,
张媛媛,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,,3.2,1107,擅长消化系统常见疾病，如慢性胃炎、消化性溃疡、幽门螺旋杆菌、胃食管反流病，肠易激综合症、胆囊结石、炎症性肠病等的诊断和治疗，主要研究方向为脂肪肝、肝硬化、胆囊结石的发病机制和诊治。,"732,910次",7篇,1107位,277位,304位,,,
陈国栋,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,,3.2,1,疑难疾病的内镜诊断，食管胃静脉曲张，胰胆疾病（ERCP、EUS），经皮胃造瘘、空肠置管等内镜治疗,"15,491次",0篇,1位,0位,0位,,,
曹珊,北京,西城,北京大学人民医院,内科,消化内科,副主任医师,,3.2,,炎症性肠病 幽门螺旋杆菌相关疾病 胆胰疾病,,,,,,,,
赵晓蕾,北京,西城,北京大学人民医院,内科,消化内科,住院医师,,3.1,24,消化系统常见疾病的诊治,"15,657次",1篇,24位,3位,3位,,,
刘心怡,北京,西城,北京大学人民医院,内科,消化内科,住院医师,,3.1,,消化系统常见疾病的诊治,"4,669次",0篇,0位,0位,0位,,,
王峻瑶,北京,西城,北京大学人民医院,内科,消化内科,主治医师,,3.1,,,,,,,,,,
张凤,北京,西城,北京大学人民医院,内科,消化内科,住院医师,,3.1,,消化系统疾病,"4,099次",0篇,0位,0位,0位,,,
李中恕,北京,西城,北京大学人民医院,内科,消化内科,,,3.1,,,,,,,,,,
樊帆,北京,西城,北京大学人民医院,内科,消化内科,,,3.1,,,,,,,,,,
刘晴,北京,西城,北京大学人民医院,内科,消化内科,主治医师,,3.0,34,消化性溃疡，反流性食管炎，肠易激综合症，炎症性肠病，消化道早癌，消化道出血，肝硬化等疾病的诊治,"15,098次",0篇,34位,0位,0位,,,
王俐,北京,西城,北京大学人民医院,内科,消化内科,主治医师,,3.0,10,幽门螺旋杆菌、胃食管反流，消化道早癌等消化道及肝胆疾病,"15,380次",0篇,10位,4位,4位,,,
吴芸,北京,西城,北京大学人民医院,内科,消化内科,主治医师,,2.9,1,胃肠动力疾病,"6,166次",0篇,1位,0位,0位,,,
吴哲,北京,西城,北京大学人民医院,内科,消化内科,住院医师,,2.8,,,305次,0篇,0位,0位,0位,,,
高莉,北京,西城,北京大学人民医院,内科,消化内科,,,2.7,,,,,,,,,,
史晨辰,北京,西城,北京大学人民医院,内科,消化内科,,,2.7,,,,,,,,,,
高旭光,北京,西城,北京大学人民医院,内科,神经内科,主任医师,教授,3.5,693,脑血管病、癫痫、头痛等。神经内科疑难杂症。,"500,882次",1篇,693位,10位,11位,,,
张俊,北京,西城,北京大学人民医院,内科,神经内科,主任医师,教授,3.5,,运动神经元病、周围神经病、肌肉病、神经系统变性病,,,,,,,,
李永杰,北京,西城,北京大学人民医院,内科,神经内科,主任医师,副教授,3.4,,脑血管病、躯体疾病共病及心理障碍。,,,,,,,,
郭淮莲,北京,西城,北京大学人民医院,内科,神经内科,主任医师,教授,3.4,,脑血管病、头痛、帕金森病,,,,,,,,
彭莉,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,副教授,3.3,,有较丰富的临床经验，对于神经系统疾病，如：脑血管病、周围神经病、肌肉病、神经免疫病、癫痫、神经系统变性病、神经系统遗传病等均有较强的诊断和处理能力，其中尤以脑血管病、偏头痛为专长。,,,,,,,,
刘晖,北京,西城,北京大学人民医院,内科,神经内科,主任医师,教授,3.3,,"头痛,眩晕","20,749次",0篇,0位,0位,0位,,,
孙莉,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,副教授,3.3,50,脑血管病，神内疾病,"104,229次",0篇,50位,18位,20位,,,
李漪,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,副教授,3.3,,认知障碍，智能障碍，焦虑、抑郁障碍，脑血管病,,,,,,,,
沈明,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,3.2,,脑血管病、痴呆、帕金森病,"7,257次",0篇,0位,0位,0位,,,
李文娟,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,3.2,,神经内科常见病、多发病，脑血管病，偏头痛,,,,,,,,
袁远,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,3.2,18,擅长脑血管病、睡眠障碍、神经肌肉疾病的诊断和治疗。希望能够给您以帮助。,"18,117次",0篇,18位,2位,2位,,,
徐燕,北京,西城,北京大学人民医院,内科,神经内科,主任医师,,3.2,,脑血管病，脑血管病早期康复,"8,359次",0篇,0位,0位,0位,,,
程百学,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,副教授,3.2,,脑血管疾病、脑炎、脊髓炎、癫痫持续状态等神经疾病,,,,,,,,
张兆旭,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,副教授,3.2,30,对神经系统疑难病有较深入和系统的研究。脑血管疾病、老年性痴呆等各种认知障碍诊治，尤其擅长帕金森病、多系统萎缩等各种神经系统变性疾病。,"34,837次",6篇,30位,1位,1位,,,
崔淑芳,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,副教授,3.2,,擅长帕金森氏病、变性病、脑血管病的诊治。,,,,,,,,
张新华,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,3.2,,脑血管病、帕金森病、综合医院焦虑抑郁障碍等。,,,,,,,,
刘扬,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,讲师,3.2,2,癫痫、脑血病、认知障碍、痴呆的诊治,"16,394次",0篇,2位,0位,0位,,,
姜红,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,3.2,,脑血管病、中枢神经系统脱髓鞘疾病的诊治。,"13,107次",0篇,0位,0位,0位,,,
程敏,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,3.2,,认知障碍疾病 脑血管病,,,,,,,,
范洋溢,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,3.2,,,,,,,,,,
魏光如,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,3.2,,,,,,,,,,
霍阳,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,3.2,,睡眠障碍，帕金森病,,,,,,,,
李华军,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,3.2,,脑血管病、神经介入诊断及治疗,,,,,,,,
董伟伟,北京,西城,北京大学人民医院,内科,神经内科,主治医师,,3.1,,,,,,,,,,
丛璐,北京,西城,北京大学人民医院,内科,神经内科,主治医师,,3.1,,神经内科系统疾病,"5,033次",0篇,0位,0位,0位,,,
何洋,北京,西城,北京大学人民医院,内科,神经内科,主治医师,,2.9,19,痴呆，脑卒中，动脉粥样硬化，多发性硬化,"17,028次",0篇,19位,2位,2位,,,
周小英,北京,西城,北京大学人民医院,内科,神经内科,副主任医师,,2.8,,,,,,,,,,
孙玥,北京,西城,北京大学人民医院,内科,神经内科,主治医师,,2.8,,脑血管病,,,,,,,,
高占成,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,主任医师,教授,3.9,,擅长（1）诊治感染性肺部疾病、慢性阻塞性肺病、哮喘、间质性肺病、少见肺部疑难杂症和呼吸危重症等呼吸系统疾病；（2）呼吸系统疾病介入诊疗，包括经支气管镜活瓣植入肺减容术、气道内冷冻治疗等。,,,,,,,,
穆新林,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,主任医师,,4.1,2859,肺癌诊断和治疗，肺部结节鉴别诊断，慢性阻塞性肺疾病诊断治疗，哮喘鉴别诊断和治疗，慢性咳嗽鉴别诊断和治疗，胸腔积液鉴别诊断，大气道肿瘤介入治疗，气管支气管狭窄扩张治疗，纵膈淋巴结肿大的穿刺诊断，支气管胸膜瘘,"1,119,546次",1篇,2859位,845位,846位,3,1166例,535例
何权瀛,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,主任医师,教授,3.8,,诊治感染性肺部疾病、气道阻塞性疾病、睡眠呼吸暂停综合征、间质性肺病、少见的肺部疑难杂症等,,,,,,,,
张荣葆,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,主任医师,教授,3.8,,诊治慢性呼吸系统疾病、慢性阻塞性肺疾病、支气管哮喘、呼吸危重症肺疾患等,,,,,,,,
陈燕文,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,主任医师,教授,3.8,2,诊治支气管哮喘、慢性咳嗽、慢性阻塞性肺疾病、肺部感染性疾病、间质性肺病等,"13,348次",0篇,2位,0位,0位,,,
曹照龙,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,主任医师,教授,3.8,1106,诊治呼吸系统疑难危重症诊治、不明原因发热的鉴别诊断、器官移植术后肺部感染的诊治，抗菌药物的合理使用，抗菌药物及止咳止喘药物新药临床评价等。,"1,824,990次",0篇,1106位,1位,3位,,,
马艳良,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,主任医师,副教授,3.8,,支气管哮喘、慢性阻塞性肺疾病、支气管扩张、变应性支气管肺曲霉菌病、慢性咳嗽、间质性肺疾病、嗜酸粒细胞升高相关性肺疾病,,,,,,,,
韩芳,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,主任医师,教授,3.8,1348,睡眠疾病及睡眠呼吸暂停综合症,"2,307,303次",8篇,1348位,0位,6位,,,
董霄松,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,主任医师,副教授,3.8,236,诊治睡眠呼吸暂停综合征、睡眠相关呼吸疾病等，呼吸系统疾病,"174,825次",2篇,236位,24位,24位,,,
卢冰冰,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,副主任医师,副教授,3.6,,1）间质性肺疾病。包括特发性间质性肺炎、结缔组织病相关间质性肺疾病、及药物或环境因素引起的间质性肺疾病 2）实体器官与造血干细胞移植相关肺部并发症 3）系统性疾病的肺部合并症,,,,,,,,
余兵,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,副主任医师,副教授,3.6,,诊治支气管哮喘、慢性呼吸系统疾病等,,,,,,,,
母双,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,副主任医师,副教授,3.5,,对支气管哮喘和慢性阻塞性肺病等慢性气道疾病的临床诊治及对患者的健康教育管理,,,,,,,,
谭星宇,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,副主任医师,,3.5,,擅长诊治慢性阻塞性肺疾病、戒烟、肺栓塞、结节病等。,,,,,,,,
刘佩珍,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,副主任医师,副教授,3.5,,慢性咳嗽，慢支，呼吸系统疾病,,,,,,,,
暴婧,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,副主任医师,,3.4,,,,,,,,,,
李冉,北京,西城,北京大学人民医院,内科,呼吸与危重症医学科,副主任医师,,3.4,55,呼吸系统感染，肿瘤，呼吸介入治疗,"59,602次",0篇,55位,1位,1位,,,
